,participant,task,trial,current_state,choice,reward
2523,106.0,0,23,1,1,0
2524,106.0,0,24,999,1,0
2525,106.0,0,25,1,0,1
2526,106.0,0,26,999,1,0
2527,106.0,0,27,0,0,1
2528,106.0,0,28,999,1,0
2529,106.0,0,29,0,0,1
2530,106.0,0,30,999,1,0
2531,106.0,0,31,1,0,0
2532,106.0,0,32,999,0,0
2533,106.0,0,33,0,0,1
2534,106.0,0,34,999,0,0
2535,106.0,0,35,0,0,1
2536,106.0,0,36,999,0,0
2537,106.0,0,37,1,1,1
2538,106.0,0,38,999,0,0
2539,106.0,0,39,0,0,0
2540,106.0,0,40,999,1,0
2541,106.0,0,41,0,0,1
2542,106.0,0,42,999,1,0
2543,106.0,0,43,1,0,1
2544,106.0,0,44,999,1,0
2545,106.0,0,45,0,0,1
2546,106.0,0,46,999,1,0
2547,106.0,0,47,1,0,1
2548,106.0,0,48,999,1,0
2549,106.0,0,49,1,0,1
2550,106.0,0,50,999,1,0
2551,106.0,0,51,1,0,1
2552,106.0,0,52,999,1,0
2553,106.0,0,53,1,0,1
2554,106.0,0,54,999,1,0
2555,106.0,0,55,1,0,0
2556,106.0,0,56,999,0,0
2557,106.0,0,57,0,0,1
2558,106.0,0,58,999,0,0
2559,106.0,0,59,0,0,1
2560,106.0,0,60,999,0,0
2561,106.0,0,61,0,0,1
2562,106.0,0,62,999,0,0
2563,106.0,0,63,0,0,1
2564,106.0,0,64,999,0,0
2565,106.0,0,65,0,0,0
2566,106.0,0,66,999,1,0
2567,106.0,0,67,1,0,1
2568,106.0,0,68,999,1,0
2569,106.0,0,69,1,0,1
2570,106.0,0,70,999,1,0
2571,106.0,0,71,0,0,0
2572,106.0,0,72,999,0,0
2573,106.0,0,73,0,0,1
2574,106.0,0,74,999,0,0
2575,106.0,0,75,0,0,0
2576,106.0,0,76,999,1,0
2577,106.0,0,77,1,0,0
2578,106.0,0,78,999,1,0
2579,106.0,0,79,0,0,1
2580,106.0,0,80,999,1,0
2581,106.0,0,81,1,1,1
2582,106.0,0,82,999,1,0
2583,106.0,0,83,1,1,0
2584,106.0,0,84,999,0,0
2585,106.0,0,85,0,0,1
2586,106.0,0,86,999,0,0
2587,106.0,0,87,0,0,1
2588,106.0,0,88,999,0,0
2589,106.0,0,89,0,0,0
2590,106.0,0,90,999,1,0
2591,106.0,0,91,1,0,1
2592,106.0,0,92,999,1,0
2593,106.0,0,93,1,0,0
2594,106.0,0,94,999,0,0
2595,106.0,0,95,0,0,0
2596,106.0,0,96,999,0,0
2597,106.0,0,97,0,1,1
2598,106.0,0,98,999,0,0
2599,106.0,0,99,0,1,0
2600,106.0,0,100,999,1,0
2601,106.0,0,101,1,0,1
2602,106.0,0,102,999,1,0
2603,106.0,0,103,1,0,1
2604,106.0,0,104,999,1,0
2605,106.0,0,105,1,0,1
2606,106.0,0,106,999,1,0
2607,106.0,0,107,1,0,1
2608,106.0,0,108,999,1,0
2609,106.0,0,109,0,0,1
2610,106.0,0,110,999,1,0
2611,106.0,0,111,1,0,0
2612,106.0,0,112,999,0,0
2613,106.0,0,113,0,0,0
2614,106.0,0,114,999,0,0
2615,106.0,0,115,0,1,0
2616,106.0,0,116,999,1,0
2617,106.0,0,117,0,0,0
2618,106.0,0,118,999,1,0
2619,106.0,0,119,1,0,0
2620,106.0,0,120,999,0,0
2621,106.0,0,121,1,1,0
2622,106.0,0,122,999,0,0
2623,106.0,0,123,0,0,1
2624,106.0,0,124,999,0,0
2625,106.0,0,125,1,0,1
2626,106.0,0,126,999,0,0
2627,106.0,0,127,0,0,1
2628,106.0,0,128,999,0,0
2629,106.0,0,129,0,0,1
2630,106.0,0,130,999,0,0
2631,106.0,0,131,0,0,1
2632,106.0,0,132,999,0,0
2633,106.0,0,133,0,0,0
2634,106.0,0,134,999,1,0
2635,106.0,0,135,1,0,1
2636,106.0,0,136,999,1,0
2637,106.0,0,137,1,0,1
2638,106.0,0,138,999,1,0
2639,106.0,0,139,1,0,0
2640,106.0,0,140,999,0,0
2641,106.0,0,141,0,0,0
2642,106.0,0,142,999,0,0
2643,106.0,0,143,1,0,1
2644,106.0,0,144,999,0,0
2645,106.0,0,145,0,0,0
2646,106.0,0,146,999,0,0
2647,106.0,0,147,0,1,0
2648,106.0,0,148,999,1,0
2649,106.0,0,149,1,0,1
2650,106.0,0,150,999,1,0
2651,106.0,0,151,1,0,1
2652,106.0,0,152,999,1,0
2653,106.0,0,153,1,0,1
2654,106.0,0,154,999,1,0
2655,106.0,0,155,1,0,0
2656,106.0,0,156,999,0,0
2657,106.0,0,157,1,0,1
2658,106.0,0,158,999,0,0
2659,106.0,0,159,0,0,1
2660,106.0,0,160,999,0,0
2661,106.0,0,161,1,0,1
2662,106.0,0,162,999,0,0
2663,106.0,0,163,1,0,1
2664,106.0,0,164,999,0,0
2665,106.0,0,165,0,0,1
2666,106.0,0,166,999,0,0
2667,106.0,0,167,0,0,0
2668,106.0,0,168,999,0,0
2669,106.0,0,169,1,0,1
2670,106.0,0,170,999,0,0
2671,106.0,0,171,0,0,1
2672,106.0,0,172,999,0,0
2673,106.0,0,173,1,0,1
2674,106.0,0,174,999,0,0
2675,106.0,0,175,1,0,1
2676,106.0,0,176,999,0,0
2677,106.0,0,177,0,0,1
2678,106.0,0,178,999,0,0
2679,106.0,0,179,0,0,1
2680,106.0,0,180,999,0,0
2681,106.0,0,181,0,0,1
2682,106.0,0,182,999,0,0
2683,106.0,0,183,0,0,0
2684,106.0,0,184,999,0,0
2685,106.0,0,185,0,1,1
2686,106.0,0,186,999,0,0
2687,106.0,0,187,0,1,0
2688,106.0,0,188,999,1,0
2689,106.0,0,189,0,0,1
2690,106.0,0,190,999,1,0
2691,106.0,0,191,1,0,0
2692,106.0,0,192,999,1,0
2693,106.0,0,193,1,1,1
2694,106.0,0,194,999,1,0
2695,106.0,0,195,1,1,0
2696,106.0,0,196,999,1,0
2697,106.0,0,197,1,1,1
2698,106.0,0,198,999,1,0
2699,106.0,0,199,0,0,0
2700,106.0,0,200,999,1,0
2701,106.0,0,201,1,1,1
2702,106.0,0,202,999,1,0
2703,106.0,0,203,1,1,1
2704,106.0,0,204,999,1,0
2705,106.0,0,205,0,1,1
2706,106.0,0,206,999,1,0
2707,106.0,0,207,1,1,0
2708,106.0,0,208,999,0,0
2709,106.0,0,209,1,1,0
2710,106.0,0,210,999,0,0
2711,106.0,0,211,0,0,1
2712,106.0,0,212,999,0,0
2713,106.0,0,213,1,0,0
2714,106.0,0,214,999,0,0
2715,106.0,0,215,1,0,1
2716,106.0,0,216,999,0,0
2717,106.0,0,217,0,0,1
2718,106.0,0,218,999,0,0
2719,106.0,0,219,0,0,0
2720,106.0,0,220,999,0,0
2721,106.0,0,221,0,1,0
2722,106.0,0,222,999,1,0
2723,106.0,0,223,1,0,0
2724,106.0,0,224,999,1,0
2725,106.0,0,225,0,0,0
2726,106.0,0,226,999,1,0
2727,106.0,0,227,1,0,0
2728,106.0,0,228,999,0,0
2729,106.0,0,229,0,0,1
2730,106.0,0,230,999,0,0
2731,106.0,0,231,0,0,1
2732,106.0,0,232,999,0,0
2733,106.0,0,233,0,0,1
2734,106.0,0,234,999,0,0
2735,106.0,0,235,0,0,1
2736,106.0,0,236,999,0,0
2737,106.0,0,237,0,0,1
2738,106.0,0,238,999,0,0
2739,106.0,0,239,1,0,0
2740,106.0,0,240,999,1,0
2741,106.0,0,241,1,0,0
2742,106.0,0,242,999,1,0
2743,106.0,0,243,1,1,1
2744,106.0,0,244,999,1,0
2745,106.0,0,245,1,1,0
2746,106.0,0,246,999,1,0
2747,106.0,0,247,1,1,0
2748,106.0,0,248,999,0,0
2749,106.0,0,249,0,0,0
2750,120.0,0,0,999,0,0
2751,120.0,0,1,0,0,0
2752,120.0,0,2,999,0,0
2753,120.0,0,3,1,0,0
2754,120.0,0,4,999,0,0
2755,120.0,0,5,1,1,1
2756,120.0,0,6,999,0,0
2757,120.0,0,7,0,1,0
2758,120.0,0,8,999,0,0
2759,120.0,0,9,0,0,1
2760,120.0,0,10,999,0,0
2761,120.0,0,11,0,0,0
2762,120.0,0,12,999,0,0
2763,120.0,0,13,1,1,0
2764,120.0,0,14,999,0,0
2765,120.0,0,15,1,0,0
2766,120.0,0,16,999,0,0
2767,120.0,0,17,0,0,0
2768,120.0,0,18,999,0,0
2769,120.0,0,19,0,0,1
2770,120.0,0,20,999,0,0
2771,120.0,0,21,1,0,0
2772,120.0,0,22,999,0,0
2773,120.0,0,23,0,0,0
2774,120.0,0,24,999,0,0
2775,120.0,0,25,1,0,0
2776,120.0,0,26,999,0,0
2777,120.0,0,27,0,0,0
2778,120.0,0,28,999,0,0
2779,120.0,0,29,0,1,1
2780,120.0,0,30,999,0,0
2781,120.0,0,31,1,0,0
2782,120.0,0,32,999,0,0
2783,120.0,0,33,0,1,1
2784,120.0,0,34,999,0,0
2785,120.0,0,35,0,1,0
2786,120.0,0,36,999,0,0
2787,120.0,0,37,0,1,1
2788,120.0,0,38,999,0,0
2789,120.0,0,39,1,1,1
2790,120.0,0,40,999,0,0
2791,120.0,0,41,0,1,1
2792,120.0,0,42,999,0,0
2793,120.0,0,43,0,1,1
2794,120.0,0,44,999,0,0
2795,120.0,0,45,0,1,1
2796,120.0,0,46,999,0,0
2797,120.0,0,47,0,1,1
2798,120.0,0,48,999,0,0
2799,120.0,0,49,0,1,1
2800,120.0,0,50,999,0,0
2801,120.0,0,51,0,1,1
2802,120.0,0,52,999,0,0
2803,120.0,0,53,1,1,1
2804,120.0,0,54,999,0,0
2805,120.0,0,55,1,1,0
2806,120.0,0,56,999,0,0
2807,120.0,0,57,1,1,1
2808,120.0,0,58,999,0,0
2809,120.0,0,59,0,1,0
2810,120.0,0,60,999,0,0
2811,120.0,0,61,0,1,0
2812,120.0,0,62,999,0,0
2813,120.0,0,63,0,1,0
2814,120.0,0,64,999,0,0
2815,120.0,0,65,0,1,1
2816,120.0,0,66,999,0,0
2817,120.0,0,67,0,1,1
2818,120.0,0,68,999,0,0
2819,120.0,0,69,0,1,1
2820,120.0,0,70,999,0,0
2821,120.0,0,71,1,1,1
2822,120.0,0,72,999,0,0
2823,120.0,0,73,1,1,0
2824,120.0,0,74,999,0,0
2825,120.0,0,75,0,1,1
2826,120.0,0,76,999,0,0
2827,120.0,0,77,1,1,0
2828,120.0,0,78,999,0,0
2829,120.0,0,79,0,1,1
2830,120.0,0,80,999,0,0
2831,120.0,0,81,0,1,1
2832,120.0,0,82,999,0,0
2833,120.0,0,83,0,1,1
2834,120.0,0,84,999,0,0
2835,120.0,0,85,0,1,1
2836,120.0,0,86,999,0,0
2837,120.0,0,87,1,1,1
2838,120.0,0,88,999,0,0
2839,120.0,0,89,0,1,1
2840,120.0,0,90,999,0,0
2841,120.0,0,91,0,1,1
2842,120.0,0,92,999,0,0
2843,120.0,0,93,1,1,1
2844,120.0,0,94,999,0,0
2845,120.0,0,95,0,1,0
2846,120.0,0,96,999,0,0
2847,120.0,0,97,0,1,0
2848,120.0,0,98,999,0,0
2849,120.0,0,99,0,1,0
2850,120.0,0,100,999,0,0
2851,120.0,0,101,0,1,1
2852,120.0,0,102,999,0,0
2853,120.0,0,103,0,1,1
2854,120.0,0,104,999,0,0
2855,120.0,0,105,1,1,0
2856,120.0,0,106,999,0,0
2857,120.0,0,107,0,1,0
2858,120.0,0,108,999,0,0
2859,120.0,0,109,0,1,1
2860,120.0,0,110,999,0,0
2861,120.0,0,111,0,1,1
2862,120.0,0,112,999,0,0
2863,120.0,0,113,0,1,1
2864,120.0,0,114,999,0,0
2865,120.0,0,115,0,1,1
2866,120.0,0,116,999,0,0
2867,120.0,0,117,1,1,1
2868,120.0,0,118,999,0,0
2869,120.0,0,119,0,1,1
2870,120.0,0,120,999,0,0
2871,120.0,0,121,0,1,0
2872,120.0,0,122,999,0,0
2873,120.0,0,123,0,1,0
2874,120.0,0,124,999,0,0
2875,120.0,0,125,0,1,1
2876,120.0,0,126,999,0,0
2877,120.0,0,127,0,1,1
2878,120.0,0,128,999,0,0
2879,120.0,0,129,0,1,1
2880,120.0,0,130,999,0,0
2881,120.0,0,131,0,1,1
2882,120.0,0,132,999,0,0
2883,120.0,0,133,0,1,0
2884,120.0,0,134,999,0,0
2885,120.0,0,135,1,1,0
2886,120.0,0,136,999,0,0
2887,120.0,0,137,0,1,0
2888,120.0,0,138,999,0,0
2889,120.0,0,139,0,1,1
2890,120.0,0,140,999,0,0
2891,120.0,0,141,0,1,1
2892,120.0,0,142,999,0,0
2893,120.0,0,143,0,1,0
2894,120.0,0,144,999,0,0
2895,120.0,0,145,1,1,1
2896,120.0,0,146,999,0,0
2897,120.0,0,147,0,1,1
2898,120.0,0,148,999,0,0
2899,120.0,0,149,1,1,1
2900,120.0,0,150,999,0,0
2901,120.0,0,151,0,1,1
2902,120.0,0,152,999,0,0
2903,120.0,0,153,1,1,0
2904,120.0,0,154,999,0,0
2905,120.0,0,155,1,1,1
2906,120.0,0,156,999,0,0
2907,120.0,0,157,0,1,1
2908,120.0,0,158,999,0,0
2909,120.0,0,159,0,1,0
2910,120.0,0,160,999,0,0
2911,120.0,0,161,1,1,1
2912,120.0,0,162,999,0,0
2913,120.0,0,163,0,1,1
2914,120.0,0,164,999,0,0
2915,120.0,0,165,0,1,1
2916,120.0,0,166,999,0,0
2917,120.0,0,167,0,1,1
2918,120.0,0,168,999,0,0
2919,120.0,0,169,0,1,0
2920,120.0,0,170,999,0,0
2921,120.0,0,171,0,1,0
2922,120.0,0,172,999,0,0
2923,120.0,0,173,1,1,0
2924,120.0,0,174,999,0,0
2925,120.0,0,175,1,1,0
2926,120.0,0,176,999,0,0
2927,120.0,0,177,0,1,1
2928,120.0,0,178,999,0,0
2929,120.0,0,179,0,1,0
2930,120.0,0,180,999,0,0
2931,120.0,0,181,1,1,1
2932,120.0,0,182,999,0,0
2933,120.0,0,183,0,1,1
2934,120.0,0,184,999,0,0
2935,120.0,0,185,0,1,0
2936,120.0,0,186,999,0,0
2937,120.0,0,187,1,1,0
2938,120.0,0,188,999,0,0
2939,120.0,0,189,0,1,1
2940,120.0,0,190,999,0,0
2941,120.0,0,191,1,1,1
2942,120.0,0,192,999,0,0
2943,120.0,0,193,1,1,1
2944,120.0,0,194,999,0,0
2945,120.0,0,195,1,1,1
2946,120.0,0,196,999,0,0
2947,120.0,0,197,0,1,0
2948,120.0,0,198,999,0,0
2949,120.0,0,199,0,1,1
2950,120.0,0,200,999,0,0
2951,120.0,0,201,0,1,1
2952,120.0,0,202,999,0,0
2953,120.0,0,203,1,1,0
2954,120.0,0,204,999,0,0
2955,120.0,0,205,0,1,0
2956,120.0,0,206,999,0,0
2957,120.0,0,207,0,1,0
2958,120.0,0,208,999,0,0
2959,120.0,0,209,0,1,1
2960,120.0,0,210,999,0,0
2961,120.0,0,211,0,1,0
2962,120.0,0,212,999,0,0
2963,120.0,0,213,0,1,1
2964,120.0,0,214,999,0,0
2965,120.0,0,215,0,1,1
2966,120.0,0,216,999,0,0
2967,120.0,0,217,1,1,1
2968,120.0,0,218,999,0,0
2969,120.0,0,219,0,1,0
2970,120.0,0,220,999,0,0
2971,120.0,0,221,0,1,0
2972,120.0,0,222,999,0,0
2973,120.0,0,223,0,1,1
2974,120.0,0,224,999,0,0
2975,120.0,0,225,0,1,0
2976,120.0,0,226,999,0,0
2977,120.0,0,227,1,1,0
2978,120.0,0,228,999,0,0
2979,120.0,0,229,0,1,1
2980,120.0,0,230,999,0,0
2981,120.0,0,231,0,1,0
2982,120.0,0,232,999,0,0
2983,120.0,0,233,0,1,0
2984,120.0,0,234,999,0,0
2985,120.0,0,235,0,1,1
2986,120.0,0,236,999,0,0
2987,120.0,0,237,0,1,0
2988,120.0,0,238,999,0,0
2989,120.0,0,239,0,1,0
2990,120.0,0,240,999,0,0
2991,120.0,0,241,0,1,0
2992,120.0,0,242,999,0,0
2993,120.0,0,243,0,1,1
2994,120.0,0,244,999,0,0
2995,120.0,0,245,0,1,1
2996,120.0,0,246,999,0,0
2997,120.0,0,247,0,1,1
2998,120.0,0,248,999,0,0
2999,120.0,0,249,1,1,1
3000,139.0,0,0,999,0,0
3001,139.0,0,1,0,0,1
3002,139.0,0,2,999,0,0
3003,139.0,0,3,0,0,1
3004,139.0,0,4,999,0,0
3005,139.0,0,5,0,0,0
3006,139.0,0,6,999,1,0
3007,139.0,0,7,1,0,1
3008,139.0,0,8,999,1,0
3009,139.0,0,9,0,1,0
3010,139.0,0,10,999,1,0
3011,139.0,0,11,1,0,1
3012,139.0,0,12,999,1,0
3013,139.0,0,13,1,0,1
3014,139.0,0,14,999,1,0
3015,139.0,0,15,1,0,1
3016,139.0,0,16,999,1,0
3017,139.0,0,17,1,0,0
3018,139.0,0,18,999,1,0
3019,139.0,0,19,1,0,1
3020,139.0,0,20,999,1,0
3021,139.0,0,21,1,0,0
3022,139.0,0,22,999,1,0
3023,139.0,0,23,1,0,1
3024,139.0,0,24,999,1,0
3025,139.0,0,25,0,1,0
3026,139.0,0,26,999,1,0
3027,139.0,0,27,1,0,1
3028,139.0,0,28,999,1,0
3029,139.0,0,29,1,0,1
3030,139.0,0,30,999,1,0
3031,139.0,0,31,1,0,0
3032,139.0,0,32,999,1,0
3033,139.0,0,33,1,0,1
3034,139.0,0,34,999,1,0
3035,139.0,0,35,0,0,0
3036,139.0,0,36,999,1,0
3037,139.0,0,37,1,0,0
3038,139.0,0,38,999,1,0
3039,139.0,0,39,1,0,1
3040,139.0,0,40,999,1,0
3041,139.0,0,41,1,0,1
3042,139.0,0,42,999,1,0
3043,139.0,0,43,1,0,0
3044,139.0,0,44,999,1,0
3045,139.0,0,45,0,1,1
3046,139.0,0,46,999,1,0
3047,139.0,0,47,1,0,0
3048,139.0,0,48,999,1,0
3049,139.0,0,49,1,0,1
3050,139.0,0,50,999,1,0
3051,139.0,0,51,1,0,0
3052,139.0,0,52,999,1,0
3053,139.0,0,53,1,0,1
3054,139.0,0,54,999,1,0
3055,139.0,0,55,1,0,0
3056,139.0,0,56,999,1,0
3057,139.0,0,57,1,0,0
3058,139.0,0,58,999,1,0
3059,139.0,0,59,1,0,0
3060,139.0,0,60,999,1,0
3061,139.0,0,61,1,0,0
3062,139.0,0,62,999,1,0
3063,139.0,0,63,0,0,1
3064,139.0,0,64,999,1,0
3065,139.0,0,65,0,0,0
3066,139.0,0,66,999,1,0
3067,139.0,0,67,0,0,1
3068,139.0,0,68,999,1,0
3069,139.0,0,69,1,0,1
3070,139.0,0,70,999,1,0
3071,139.0,0,71,0,0,1
3072,139.0,0,72,999,1,0
3073,139.0,0,73,1,0,0
3074,139.0,0,74,999,1,0
3075,139.0,0,75,1,0,1
3076,139.0,0,76,999,1,0
3077,139.0,0,77,0,0,0
3078,139.0,0,78,999,1,0
3079,139.0,0,79,1,0,0
3080,139.0,0,80,999,1,0
3081,139.0,0,81,0,0,0
3082,139.0,0,82,999,1,0
3083,139.0,0,83,0,0,1
3084,139.0,0,84,999,1,0
3085,139.0,0,85,0,0,1
3086,139.0,0,86,999,1,0
3087,139.0,0,87,0,0,1
3088,139.0,0,88,999,1,0
3089,139.0,0,89,1,0,0
3090,139.0,0,90,999,1,0
3091,139.0,0,91,1,0,1
3092,139.0,0,92,999,1,0
3093,139.0,0,93,0,0,0
3094,139.0,0,94,999,1,0
3095,139.0,0,95,1,0,1
3096,139.0,0,96,999,1,0
3097,139.0,0,97,0,0,1
3098,139.0,0,98,999,1,0
3099,139.0,0,99,1,0,0
3100,139.0,0,100,999,1,0
3101,139.0,0,101,1,0,1
3102,139.0,0,102,999,1,0
3103,139.0,0,103,1,0,0
3104,139.0,0,104,999,1,0
3105,139.0,0,105,0,0,1
3106,139.0,0,106,999,1,0
3107,139.0,0,107,1,0,1
3108,139.0,0,108,999,1,0
3109,139.0,0,109,1,0,1
3110,139.0,0,110,999,1,0
3111,139.0,0,111,1,0,1
3112,139.0,0,112,999,1,0
3113,139.0,0,113,1,0,0
3114,139.0,0,114,999,1,0
3115,139.0,0,115,0,0,1
3116,139.0,0,116,999,1,0
3117,139.0,0,117,1,0,1
3118,139.0,0,118,999,1,0
3119,139.0,0,119,1,0,1
3120,139.0,0,120,999,1,0
3121,139.0,0,121,0,0,1
3122,139.0,0,122,999,1,0
3123,139.0,0,123,0,0,0
3124,139.0,0,124,999,1,0
3125,139.0,0,125,1,0,0
3126,139.0,0,126,999,1,0
3127,139.0,0,127,0,0,1
3128,139.0,0,128,999,1,0
3129,139.0,0,129,0,0,1
3130,139.0,0,130,999,1,0
3131,139.0,0,131,0,0,1
3132,139.0,0,132,999,1,0
3133,139.0,0,133,0,0,1
3134,139.0,0,134,999,1,0
3135,139.0,0,135,1,0,0
3136,139.0,0,136,999,1,0
3137,139.0,0,137,1,0,1
3138,139.0,0,138,999,1,0
3139,139.0,0,139,1,0,0
3140,139.0,0,140,999,1,0
3141,139.0,0,141,1,0,1
3142,139.0,0,142,999,1,0
3143,139.0,0,143,1,0,1
3144,139.0,0,144,999,1,0
3145,139.0,0,145,1,0,0
3146,139.0,0,146,999,1,0
3147,139.0,0,147,1,0,0
3148,139.0,0,148,999,1,0
3149,139.0,0,149,0,0,1
3150,139.0,0,150,999,1,0
3151,139.0,0,151,1,0,1
3152,139.0,0,152,999,1,0
3153,139.0,0,153,0,0,1
3154,139.0,0,154,999,1,0
3155,139.0,0,155,1,0,0
3156,139.0,0,156,999,1,0
3157,139.0,0,157,1,0,1
3158,139.0,0,158,999,1,0
3159,139.0,0,159,0,0,1
3160,139.0,0,160,999,1,0
3161,139.0,0,161,0,0,0
3162,139.0,0,162,999,1,0
3163,139.0,0,163,1,0,1
3164,139.0,0,164,999,1,0
3165,139.0,0,165,0,0,0
3166,139.0,0,166,999,1,0
3167,139.0,0,167,1,0,0
3168,139.0,0,168,999,1,0
3169,139.0,0,169,1,0,1
3170,139.0,0,170,999,1,0
3171,139.0,0,171,1,0,1
3172,139.0,0,172,999,1,0
3173,139.0,0,173,1,0,0
3174,139.0,0,174,999,1,0
3175,139.0,0,175,1,0,0
3176,139.0,0,176,999,1,0
3177,139.0,0,177,1,0,0
3178,139.0,0,178,999,1,0
3179,139.0,0,179,1,0,1
3180,139.0,0,180,999,1,0
3181,139.0,0,181,1,0,1
3182,139.0,0,182,999,1,0
3183,139.0,0,183,1,0,1
3184,139.0,0,184,999,1,0
3185,139.0,0,185,1,0,0
3186,139.0,0,186,999,1,0
3187,139.0,0,187,1,0,0
3188,139.0,0,188,999,1,0
3189,139.0,0,189,1,0,0
3190,139.0,0,190,999,1,0
3191,139.0,0,191,1,0,0
3192,139.0,0,192,999,1,0
3193,139.0,0,193,1,0,1
3194,139.0,0,194,999,1,0
3195,139.0,0,195,1,0,1
3196,139.0,0,196,999,1,0
3197,139.0,0,197,1,0,0
3198,139.0,0,198,999,1,0
3199,139.0,0,199,1,0,0
3200,139.0,0,200,999,1,0
3201,139.0,0,201,0,0,1
3202,139.0,0,202,999,1,0
3203,139.0,0,203,1,0,0
3204,139.0,0,204,999,1,0
3205,139.0,0,205,1,0,0
3206,139.0,0,206,999,1,0
3207,139.0,0,207,1,0,0
3208,139.0,0,208,999,1,0
3209,139.0,0,209,1,0,1
3210,139.0,0,210,999,1,0
3211,139.0,0,211,1,0,1
3212,139.0,0,212,999,1,0
3213,139.0,0,213,1,0,0
3214,139.0,0,214,999,1,0
3215,139.0,0,215,0,0,0
3216,139.0,0,216,999,1,0
3217,139.0,0,217,1,0,0
3218,139.0,0,218,999,1,0
3219,139.0,0,219,1,0,0
3220,139.0,0,220,999,1,0
3221,139.0,0,221,0,0,1
3222,139.0,0,222,999,1,0
3223,139.0,0,223,1,0,0
3224,139.0,0,224,999,1,0
3225,139.0,0,225,1,0,0
3226,139.0,0,226,999,1,0
3227,139.0,0,227,0,0,1
3228,139.0,0,228,999,1,0
3229,139.0,0,229,0,0,0
3230,139.0,0,230,999,1,0
3231,139.0,0,231,0,0,1
3232,139.0,0,232,999,1,0
3233,139.0,0,233,1,0,1
3234,139.0,0,234,999,1,0
3235,139.0,0,235,1,0,0
3236,139.0,0,236,999,1,0
3237,139.0,0,237,0,0,0
3238,139.0,0,238,999,1,0
3239,139.0,0,239,0,0,1
3240,139.0,0,240,999,1,0
3241,139.0,0,241,1,0,1
3242,139.0,0,242,999,1,0
3243,139.0,0,243,1,0,1
3244,139.0,0,244,999,1,0
3245,139.0,0,245,0,0,0
3246,139.0,0,246,999,1,0
3247,139.0,0,247,1,0,0
3248,139.0,0,248,999,1,0
3249,139.0,0,249,0,0,1
3250,140.0,0,0,999,0,0
3251,140.0,0,1,0,1,1
3252,140.0,0,2,999,1,0
3253,140.0,0,3,1,0,1
3254,140.0,0,4,999,1,0
3255,140.0,0,5,0,1,0
3256,140.0,0,6,999,1,0
3257,140.0,0,7,1,0,0
3258,140.0,0,8,999,0,0
3259,140.0,0,9,0,1,0
3260,140.0,0,10,999,0,0
3261,140.0,0,11,0,0,0
3262,140.0,0,12,999,0,0
3263,140.0,0,13,1,1,0
3264,140.0,0,14,999,0,0
3265,140.0,0,15,0,1,1
3266,140.0,0,16,999,0,0
3267,140.0,0,17,0,0,1
3268,140.0,0,18,999,0,0
3269,140.0,0,19,0,0,1
3270,140.0,0,20,999,0,0
3271,140.0,0,21,0,0,0
3272,140.0,0,22,999,0,0
3273,140.0,0,23,0,0,0
3274,140.0,0,24,999,0,0
3275,140.0,0,25,1,0,0
3276,140.0,0,26,999,0,0
3277,140.0,0,27,1,1,0
3278,140.0,0,28,999,1,0
3279,140.0,0,29,1,1,1
3280,140.0,0,30,999,1,0
3281,140.0,0,31,1,1,0
3282,140.0,0,32,999,1,0
3283,140.0,0,33,1,1,0
3284,140.0,0,34,999,1,0
3285,140.0,0,35,1,1,0
3286,140.0,0,36,999,1,0
3287,140.0,0,37,1,0,1
3288,140.0,0,38,999,1,0
3289,140.0,0,39,1,0,0
3290,140.0,0,40,999,1,0
3291,140.0,0,41,1,0,0
3292,140.0,0,42,999,0,0
3293,140.0,0,43,1,1,1
3294,140.0,0,44,999,0,0
3295,140.0,0,45,1,1,0
3296,140.0,0,46,999,0,0
3297,140.0,0,47,0,0,0
3298,140.0,0,48,999,0,0
3299,140.0,0,49,0,1,0
3300,140.0,0,50,999,0,0
3301,140.0,0,51,1,1,1
3302,140.0,0,52,999,0,0
3303,140.0,0,53,0,0,0
3304,140.0,0,54,999,0,0
3305,140.0,0,55,0,1,0
3306,140.0,0,56,999,0,0
3307,140.0,0,57,1,0,1
3308,140.0,0,58,999,0,0
3309,140.0,0,59,0,0,0
3310,140.0,0,60,999,0,0
3311,140.0,0,61,0,0,0
3312,140.0,0,62,999,0,0
3313,140.0,0,63,1,1,0
3314,140.0,0,64,999,0,0
3315,140.0,0,65,1,0,1
3316,140.0,0,66,999,0,0
3317,140.0,0,67,0,0,1
3318,140.0,0,68,999,0,0
3319,140.0,0,69,0,0,0
3320,140.0,0,70,999,0,0
3321,140.0,0,71,0,0,1
3322,140.0,0,72,999,0,0
3323,140.0,0,73,0,0,0
3324,140.0,0,74,999,0,0
3325,140.0,0,75,1,1,1
3326,140.0,0,76,999,0,0
3327,140.0,0,77,0,0,1
3328,140.0,0,78,999,0,0
3329,140.0,0,79,1,1,1
3330,140.0,0,80,999,0,0
3331,140.0,0,81,0,0,0
3332,140.0,0,82,999,0,0
3333,140.0,0,83,0,1,0
3334,140.0,0,84,999,0,0
3335,140.0,0,85,1,1,1
3336,140.0,0,86,999,0,0
3337,140.0,0,87,1,1,1
3338,140.0,0,88,999,0,0
3339,140.0,0,89,1,1,0
3340,140.0,0,90,999,0,0
3341,140.0,0,91,0,0,0
3342,140.0,0,92,999,0,0
3343,140.0,0,93,0,1,1
3344,140.0,0,94,999,0,0
