state_left,state_right,choice,current_state,reward,multiplied_reward,stake_level,participant,reward.0.0,reward.0.1,reward.1.0,reward.1.1,task,trial
1,0,1,1,1.0,1.0,1,93,0.364806624,0.46109785,0.454354877,0.610708273,1,313
0,1,0,999,0.0,0.0,5,93,0.341887685,0.474426419,0.489085637,0.645116904,1,314
1,0,0,0,1.0,5.0,5,93,0.341887685,0.474426419,0.489085637,0.645116904,1,315
0,1,0,999,0.0,0.0,5,93,0.342206717,0.470051906,0.516743426,0.698530635,1,316
0,1,0,0,0.0,0.0,5,93,0.342206717,0.470051906,0.516743426,0.698530635,1,317
1,0,0,999,0.0,0.0,1,93,0.297318474,0.467703634,0.51677316,0.661537964,1,318
0,1,0,1,0.0,0.0,1,93,0.297318474,0.467703634,0.51677316,0.661537964,1,319
1,0,1,999,0.0,0.0,1,93,0.279345375,0.462144309,0.501185147,0.66742654,1,320
1,0,0,1,0.0,0.0,1,93,0.279345375,0.462144309,0.501185147,0.66742654,1,321
0,1,1,999,0.0,0.0,5,93,0.317960471,0.500440831,0.539481669,0.706041636,1,322
0,1,1,0,0.0,0.0,5,93,0.317960471,0.500440831,0.539481669,0.706041636,1,323
0,1,1,999,0.0,0.0,1,93,0.318506731,0.534808562,0.547871444,0.646428451,1,324
1,0,0,1,1.0,1.0,1,93,0.318506731,0.534808562,0.547871444,0.646428451,1,325
0,1,1,999,0.0,0.0,1,93,0.322292373,0.544349703,0.582177859,0.6506686,1,326
1,0,1,1,1.0,1.0,1,93,0.322292373,0.544349703,0.582177859,0.6506686,1,327
1,0,0,999,0.0,0.0,1,93,0.314272942,0.541740179,0.58520721,0.680159009,1,328
0,1,1,1,0.0,0.0,1,93,0.314272942,0.541740179,0.58520721,0.680159009,1,329
0,1,1,999,0.0,0.0,5,93,0.303762723,0.548183971,0.604052381,0.7020548,1,330
0,1,0,1,0.0,0.0,5,93,0.303762723,0.548183971,0.604052381,0.7020548,1,331
0,1,1,999,0.0,0.0,5,93,0.270355732,0.492085393,0.61545103,0.697393829,1,332
0,1,1,1,0.0,0.0,5,93,0.270355732,0.492085393,0.61545103,0.697393829,1,333
1,0,0,999,0.0,0.0,1,93,0.277425122,0.481897549,0.630226789,0.721823202,1,334
0,1,0,1,0.0,0.0,1,93,0.277425122,0.481897549,0.630226789,0.721823202,1,335
1,0,0,999,0.0,0.0,5,93,0.277971381,0.497032463,0.658086037,0.672500151,1,336
1,0,1,1,1.0,5.0,5,93,0.277971381,0.497032463,0.658086037,0.672500151,1,337
1,0,0,999,0.0,0.0,5,93,0.26198347,0.451313735,0.663554637,0.650509883,1,338
0,1,1,0,0.0,0.0,5,93,0.26198347,0.451313735,0.663554637,0.650509883,1,339
1,0,0,999,0.0,0.0,1,93,0.250907513,0.45490358,0.651988547,0.652541809,1,340
0,1,0,0,0.0,0.0,1,93,0.250907513,0.45490358,0.651988547,0.652541809,1,341
0,1,1,999,0.0,0.0,1,93,0.256869302,0.420100072,0.644949522,0.629578882,1,342
0,1,1,0,0.0,0.0,1,93,0.256869302,0.420100072,0.644949522,0.629578882,1,343
1,0,0,999,0.0,0.0,5,93,0.257627383,0.375780483,0.610271056,0.626378073,1,344
0,1,1,0,0.0,0.0,5,93,0.257627383,0.375780483,0.610271056,0.626378073,1,345
0,1,1,999,0.0,0.0,1,93,0.274176842,0.386909947,0.599352099,0.62793453,1,346
1,0,1,1,0.0,0.0,1,93,0.274176842,0.386909947,0.599352099,0.62793453,1,347
0,1,1,999,0.0,0.0,5,93,0.250850093,0.359571493,0.583981459,0.610811783,1,348
0,1,0,1,0.0,0.0,5,93,0.250850093,0.359571493,0.583981459,0.610811783,1,349
0,1,1,999,0.0,0.0,1,93,0.260033477,0.375243222,0.612183929,0.628275101,1,350
1,0,1,0,0.0,0.0,1,93,0.260033477,0.375243222,0.612183929,0.628275101,1,351
1,0,0,999,0.0,0.0,1,93,0.279765937,0.363797041,0.59122292,0.601290781,1,352
1,0,0,1,0.0,0.0,1,93,0.279765937,0.363797041,0.59122292,0.601290781,1,353
0,1,1,999,0.0,0.0,5,93,0.317041029,0.385680997,0.551160084,0.58418947,1,354
1,0,0,1,1.0,5.0,5,93,0.317041029,0.385680997,0.551160084,0.58418947,1,355
0,1,1,999,0.0,0.0,1,93,0.293714279,0.369760544,0.580650493,0.566541673,1,356
0,1,0,1,0.0,0.0,1,93,0.293714279,0.369760544,0.580650493,0.566541673,1,357
0,1,1,999,0.0,0.0,5,93,0.328122911,0.359661422,0.602370134,0.600006416,1,358
0,1,1,1,1.0,5.0,5,93,0.328122911,0.359661422,0.602370134,0.600006416,1,359
1,0,0,999,0.0,0.0,1,93,0.34464653,0.314903937,0.561294214,0.565812162,1,360
0,1,0,0,1.0,1.0,1,93,0.34464653,0.314903937,0.561294214,0.565812162,1,361
0,1,1,999,0.0,0.0,5,93,0.347777892,0.299510801,0.549302061,0.592716306,1,362
0,1,1,1,0.0,0.0,5,93,0.347777892,0.299510801,0.549302061,0.592716306,1,363
1,0,0,999,0.0,0.0,5,93,0.332384756,0.338913944,0.526643879,0.580215177,1,364
1,0,1,1,1.0,5.0,5,93,0.332384756,0.338913944,0.526643879,0.580215177,1,365
0,1,1,999,0.0,0.0,1,93,0.371420838,0.366128931,0.482881915,0.578746141,1,366
0,1,0,0,0.0,0.0,1,93,0.371420838,0.366128931,0.482881915,0.578746141,1,367
1,0,0,999,0.0,0.0,5,93,0.389069142,0.385184789,0.427210632,0.670517513,1,368
0,1,1,0,0.0,0.0,5,93,0.389069142,0.385184789,0.427210632,0.670517513,1,369
1,0,0,999,0.0,0.0,1,93,0.429342398,0.36667524,0.430463944,0.659013086,1,370
0,1,0,1,0.0,0.0,1,93,0.429342398,0.36667524,0.430463944,0.659013086,1,371
1,0,0,999,0.0,0.0,5,93,0.444527382,0.33580266,0.424331328,0.654729104,1,372
1,0,0,0,0.0,0.0,5,93,0.444527382,0.33580266,0.424331328,0.654729104,1,373
1,0,0,999,0.0,0.0,1,93,0.429104421,0.348517752,0.404713465,0.668946933,1,374
0,1,0,0,0.0,0.0,1,93,0.429104421,0.348517752,0.404713465,0.668946933,1,375
1,0,0,999,0.0,0.0,5,93,0.468924735,0.382448418,0.377508314,0.632367511,1,376
1,0,1,0,0.0,0.0,5,93,0.468924735,0.382448418,0.377508314,0.632367511,1,377
1,0,0,999,0.0,0.0,5,93,0.469745371,0.384604831,0.41020543,0.631009813,1,378
1,0,0,0,1.0,5.0,5,93,0.469745371,0.384604831,0.41020543,0.631009813,1,379
1,0,0,999,0.0,0.0,1,93,0.450570937,0.34673925,0.394056472,0.630573761,1,380
1,0,1,1,0.0,0.0,1,93,0.450570937,0.34673925,0.394056472,0.630573761,1,381
1,0,1,999,0.0,0.0,5,93,0.459571765,0.301020522,0.411934169,0.657361004,1,382
0,1,0,1,1.0,5.0,5,93,0.459571765,0.301020522,0.411934169,0.657361004,1,383
1,0,1,999,0.0,0.0,1,93,0.45465956,0.32007638,0.413031138,0.626552939,1,384
1,0,1,1,0.0,0.0,1,93,0.45465956,0.32007638,0.413031138,0.626552939,1,385
0,1,1,999,0.0,0.0,5,93,0.449389007,0.315756655,0.364085066,0.579671533,1,386
0,1,1,1,1.0,5.0,5,93,0.449389007,0.315756655,0.364085066,0.579671533,1,387
0,1,1,999,0.0,0.0,5,93,0.483756737,0.284557745,0.391377963,0.615568562,1,388
1,0,0,1,0.0,0.0,5,93,0.483756737,0.284557745,0.391377963,0.615568562,1,389
1,0,0,999,0.0,0.0,1,93,0.475308985,0.255397106,0.392136045,0.582727629,1,390
1,0,1,1,1.0,1.0,1,93,0.475308985,0.255397106,0.392136045,0.582727629,1,391
0,1,1,999,0.0,0.0,1,93,0.506724761,0.257361077,0.380696422,0.588573274,1,392
0,1,1,0,0.0,0.0,1,93,0.506724761,0.257361077,0.380696422,0.588573274,1,393
0,1,1,999,0.0,0.0,5,93,0.480593669,0.264137347,0.353712103,0.564105495,1,394
1,0,1,0,0.0,0.0,5,93,0.480593669,0.264137347,0.353712103,0.564105495,1,395
1,0,0,999,0.0,0.0,1,93,0.448957623,0.252296337,0.325367857,0.597570238,1,396
1,0,0,0,1.0,1.0,1,93,0.448957623,0.252296337,0.325367857,0.597570238,1,397
1,0,0,999,0.0,0.0,5,93,0.470853414,0.256493152,0.345100317,0.575579969,1,398
0,1,0,0,1.0,5.0,5,93,0.470853414,0.256493152,0.345100317,0.575579969,1,399
0,1,0,999,0.0,0.0,1,94,0.4,0.6,0.75,0.25,1,0
1,0,1,0,0.0,0.0,1,94,0.4,0.6,0.75,0.25,1,1
1,0,0,999,0.0,0.0,1,94,0.437571425,0.586175023,0.749140881,0.272965495,1,2
0,1,1,0,1.0,1.0,1,94,0.437571425,0.586175023,0.749140881,0.272965495,1,3
1,0,1,999,0.0,0.0,1,94,0.441559052,0.587354709,0.719718404,0.286426405,1,4
0,1,1,1,0.0,0.0,1,94,0.441559052,0.587354709,0.719718404,0.286426405,1,5
0,1,0,999,0.0,0.0,1,94,0.443240607,0.556565648,0.735213319,0.359909446,1,6
1,0,0,0,1.0,1.0,1,94,0.443240607,0.556565648,0.735213319,0.359909446,1,7
1,0,0,999,0.0,0.0,1,94,0.41770599,0.537941809,0.725065921,0.367036283,1,8
1,0,1,0,1.0,1.0,1,94,0.41770599,0.537941809,0.725065921,0.367036283,1,9
1,0,1,999,0.0,0.0,1,94,0.447580155,0.554471375,0.712736354,0.391433147,1,10
0,1,1,0,0.0,0.0,1,94,0.447580155,0.554471375,0.712736354,0.391433147,1,11
0,1,0,999,0.0,0.0,1,94,0.466569891,0.557963668,0.728996645,0.38496684,1,12
0,1,1,1,0.0,0.0,1,94,0.466569891,0.557963668,0.728996645,0.38496684,1,13
0,1,1,999,0.0,0.0,1,94,0.480097492,0.529379906,0.712310863,0.390558992,1,14
0,1,1,1,0.0,0.0,1,94,0.480097492,0.529379906,0.712310863,0.390558992,1,15
1,0,1,999,0.0,0.0,1,94,0.430174334,0.507485303,0.705627597,0.396697431,1,16
0,1,0,1,1.0,1.0,1,94,0.430174334,0.507485303,0.705627597,0.396697431,1,17
0,1,1,999,0.0,0.0,1,94,0.408221377,0.538698307,0.742004062,0.415569148,1,18
0,1,0,1,1.0,1.0,1,94,0.408221377,0.538698307,0.742004062,0.415569148,1,19
0,1,0,999,0.0,0.0,5,94,0.423166502,0.542034547,0.72326613,0.431351324,1,20
0,1,1,0,1.0,5.0,5,94,0.423166502,0.542034547,0.72326613,0.431351324,1,21
1,0,0,999,0.0,0.0,1,94,0.434675734,0.552379363,0.744522068,0.412727485,1,22
1,0,0,0,0.0,0.0,1,94,0.434675734,0.552379363,0.744522068,0.412727485,1,23
1,0,0,999,0.0,0.0,1,94,0.448136644,0.568161539,0.727872891,0.389669429,1,24
0,1,1,0,0.0,0.0,1,94,0.448136644,0.568161539,0.727872891,0.389669429,1,25
0,1,0,999,0.0,0.0,1,94,0.447982046,0.575601678,0.727224906,0.38163778,1,26
0,1,0,1,0.0,0.0,1,94,0.447982046,0.575601678,0.727224906,0.38163778,1,27
1,0,0,999,0.0,0.0,5,94,0.426419424,0.550501663,0.729196992,0.364801438,1,28
1,0,1,0,0.0,0.0,5,94,0.426419424,0.550501663,0.729196992,0.364801438,1,29
0,1,1,999,0.0,0.0,5,94,0.459088689,0.534270446,0.699763981,0.285015034,1,30
0,1,1,0,1.0,5.0,5,94,0.459088689,0.534270446,0.699763981,0.285015034,1,31
0,1,0,999,0.0,0.0,1,94,0.44581587,0.54954623,0.676798487,0.34189957,1,32
0,1,1,0,1.0,1.0,1,94,0.44581587,0.54954623,0.676798487,0.34189957,1,33
1,0,0,999,0.0,0.0,1,94,0.44533862,0.525657314,0.662277687,0.316051622,1,34
1,0,1,0,0.0,0.0,1,94,0.44533862,0.525657314,0.662277687,0.316051622,1,35
0,1,1,999,0.0,0.0,1,94,0.450735656,0.547507453,0.672031035,0.34106883,1,36
1,0,1,1,0.0,0.0,1,94,0.450735656,0.547507453,0.672031035,0.34106883,1,37
1,0,1,999,0.0,0.0,1,94,0.49560473,0.547679797,0.658758216,0.318054021,1,38
0,1,1,1,0.0,0.0,1,94,0.49560473,0.547679797,0.658758216,0.318054021,1,39
1,0,1,999,0.0,0.0,5,94,0.479686261,0.525078986,0.670866044,0.29655909,1,40
0,1,0,1,1.0,5.0,5,94,0.479686261,0.525078986,0.670866044,0.29655909,1,41
0,1,0,999,0.0,0.0,1,94,0.429493476,0.515616803,0.695074263,0.326729926,1,42
0,1,1,1,0.0,0.0,1,94,0.429493476,0.515616803,0.695074263,0.326729926,1,43
1,0,0,999,0.0,0.0,1,94,0.406213317,0.521755242,0.690732642,0.382676376,1,44
0,1,1,0,0.0,0.0,1,94,0.406213317,0.521755242,0.690732642,0.382676376,1,45
1,0,1,999,0.0,0.0,5,94,0.40197891,0.556485812,0.649246403,0.364668412,1,46
0,1,1,0,0.0,0.0,5,94,0.40197891,0.556485812,0.649246403,0.364668412,1,47
0,1,1,999,0.0,0.0,1,94,0.400383615,0.580045226,0.616147287,0.361645383,1,48
1,0,1,1,0.0,0.0,1,94,0.400383615,0.580045226,0.616147287,0.361645383,1,49
0,1,1,999,0.0,0.0,5,94,0.432251953,0.544621656,0.607868302,0.372211618,1,50
0,1,1,0,1.0,5.0,5,94,0.432251953,0.544621656,0.607868302,0.372211618,1,51
1,0,1,999,0.0,0.0,1,94,0.421818179,0.559966469,0.587754801,0.396256155,1,52
0,1,0,0,1.0,1.0,1,94,0.421818179,0.559966469,0.587754801,0.396256155,1,53
1,0,0,999,0.0,0.0,1,94,0.346157199,0.589840634,0.632321662,0.398133991,1,54
0,1,1,0,0.0,0.0,1,94,0.346157199,0.589840634,0.632321662,0.398133991,1,55
0,1,1,999,0.0,0.0,5,94,0.365964777,0.560888973,0.610575345,0.390871674,1,56
1,0,0,1,1.0,5.0,5,94,0.365964777,0.560888973,0.610575345,0.390871674,1,57
0,1,0,999,0.0,0.0,5,94,0.371171176,0.552694135,0.629565081,0.36992836,1,58
1,0,1,0,0.0,0.0,5,94,0.371171176,0.552694135,0.629565081,0.36992836,1,59
0,1,0,999,0.0,0.0,1,94,0.370421644,0.534248798,0.663692739,0.363513421,1,60
0,1,1,0,0.0,0.0,1,94,0.370421644,0.534248798,0.663692739,0.363513421,1,61
0,1,1,999,0.0,0.0,1,94,0.389088756,0.54144226,0.679157058,0.394726424,1,62
1,0,0,1,1.0,1.0,1,94,0.389088756,0.54144226,0.679157058,0.394726424,1,63
1,0,1,999,0.0,0.0,5,94,0.390141004,0.533247054,0.67613403,0.387678438,1,64
0,1,0,1,1.0,5.0,5,94,0.390141004,0.533247054,0.67613403,0.387678438,1,65
0,1,1,999,0.0,0.0,5,94,0.400833926,0.532868225,0.643302878,0.388710775,1,66
0,1,1,1,1.0,5.0,5,94,0.400833926,0.532868225,0.643302878,0.388710775,1,67
1,0,1,999,0.0,0.0,1,94,0.404954187,0.497496728,0.594033933,0.306693138,1,68
1,0,0,1,1.0,1.0,1,94,0.404954187,0.497496728,0.594033933,0.306693138,1,69
1,0,1,999,0.0,0.0,5,94,0.415956008,0.486516063,0.598068937,0.362538204,1,70
1,0,0,1,1.0,5.0,5,94,0.415956008,0.486516063,0.598068937,0.362538204,1,71
1,0,1,999,0.0,0.0,1,94,0.459679357,0.444338604,0.619782656,0.396137117,1,72
1,0,1,1,0.0,0.0,1,94,0.459679357,0.444338604,0.619782656,0.396137117,1,73
0,1,1,999,0.0,0.0,5,94,0.400386436,0.375531476,0.588939119,0.404369725,1,74
0,1,0,1,1.0,5.0,5,94,0.400386436,0.375531476,0.588939119,0.404369725,1,75
0,1,1,999,0.0,0.0,5,94,0.462600313,0.336844534,0.626045535,0.3899137,1,76
0,1,1,0,0.0,0.0,5,94,0.462600313,0.336844534,0.626045535,0.3899137,1,77
0,1,0,999,0.0,0.0,5,94,0.461013902,0.353184892,0.618815458,0.363479703,1,78
0,1,1,1,1.0,5.0,5,94,0.461013902,0.353184892,0.618815458,0.363479703,1,79
0,1,0,999,0.0,0.0,5,94,0.398200307,0.387000435,0.620497013,0.383570292,1,80
1,0,1,0,1.0,5.0,5,94,0.398200307,0.387000435,0.620497013,0.383570292,1,81
1,0,0,999,0.0,0.0,1,94,0.347378923,0.392820246,0.593725809,0.399034611,1,82
0,1,0,1,1.0,1.0,1,94,0.347378923,0.392820246,0.593725809,0.399034611,1,83
0,1,1,999,0.0,0.0,1,94,0.317945913,0.432548496,0.611754928,0.443579102,1,84
1,0,1,1,1.0,1.0,1,94,0.317945913,0.432548496,0.611754928,0.443579102,1,85
0,1,1,999,0.0,0.0,5,94,0.335659583,0.465327141,0.619229452,0.419217097,1,86
1,0,0,1,1.0,5.0,5,94,0.335659583,0.465327141,0.619229452,0.419217097,1,87
0,1,1,999,0.0,0.0,5,94,0.332739598,0.487763563,0.603774639,0.380354604,1,88
1,0,1,0,0.0,0.0,5,94,0.332739598,0.487763563,0.603774639,0.380354604,1,89
0,1,0,999,0.0,0.0,1,94,0.293848766,0.520105892,0.580716583,0.383754616,1,90
1,0,0,0,0.0,0.0,1,94,0.293848766,0.520105892,0.580716583,0.383754616,1,91
0,1,1,999,0.0,0.0,1,94,0.297704439,0.552570899,0.554608089,0.38805867,1,92
0,1,1,1,0.0,0.0,1,94,0.297704439,0.552570899,0.554608089,0.38805867,1,93
0,1,1,999,0.0,0.0,5,94,0.376913733,0.546096234,0.553010133,0.380828593,1,94
0,1,0,1,0.0,0.0,5,94,0.376913733,0.546096234,0.553010133,0.380828593,1,95
0,1,1,999,0.0,0.0,1,94,0.405752996,0.551667919,0.582903874,0.364142811,1,96
0,1,0,1,0.0,0.0,1,94,0.405752996,0.551667919,0.582903874,0.364142811,1,97
0,1,0,999,0.0,0.0,5,94,0.403316981,0.593746756,0.581151638,0.340862652,1,98
0,1,1,0,1.0,5.0,5,94,0.403316981,0.593746756,0.581151638,0.340862652,1,99
0,1,0,999,0.0,0.0,5,94,0.413931611,0.57144706,0.581260029,0.310315799,1,100
1,0,0,0,1.0,5.0,5,94,0.413931611,0.57144706,0.581260029,0.310315799,1,101
0,1,0,999,0.0,0.0,1,94,0.425429832,0.593883482,0.616761449,0.318776767,1,102
0,1,1,0,0.0,0.0,1,94,0.425429832,0.593883482,0.616761449,0.318776767,1,103
0,1,1,999,0.0,0.0,1,94,0.465578209,0.594764733,0.64207213,0.336240897,1,104
1,0,0,1,1.0,1.0,1,94,0.465578209,0.594764733,0.64207213,0.336240897,1,105
0,1,1,999,0.0,0.0,1,94,0.494135809,0.559968724,0.632384656,0.303227453,1,106
1,0,1,0,1.0,1.0,1,94,0.494135809,0.559968724,0.632384656,0.303227453,1,107
1,0,0,999,0.0,0.0,1,94,0.482916343,0.541814639,0.603800894,0.34033387,1,108
0,1,1,0,1.0,1.0,1,94,0.482916343,0.541814639,0.603800894,0.34033387,1,109
0,1,1,999,0.0,0.0,5,94,0.437017931,0.54143581,0.597326229,0.349356706,1,110
0,1,1,1,1.0,5.0,5,94,0.437017931,0.54143581,0.597326229,0.349356706,1,111
0,1,0,999,0.0,0.0,1,94,0.427629753,0.521395589,0.580058272,0.379230871,1,112
1,0,0,0,0.0,0.0,1,94,0.427629753,0.521395589,0.580058272,0.379230871,1,113
1,0,1,999,0.0,0.0,5,94,0.417814969,0.512720988,0.517244677,0.367908038,1,114
0,1,0,1,1.0,5.0,5,94,0.417814969,0.512720988,0.517244677,0.367908038,1,115
0,1,0,999,0.0,0.0,1,94,0.376761795,0.506925971,0.554351094,0.395336722,1,116
1,0,0,0,0.0,0.0,1,94,0.376761795,0.506925971,0.554351094,0.395336722,1,117
0,1,1,999,0.0,0.0,1,94,0.397287451,0.530466411,0.56386708,0.336043801,1,118
1,0,0,1,1.0,1.0,1,94,0.397287451,0.530466411,0.56386708,0.336043801,1,119
0,1,1,999,0.0,0.0,5,94,0.361630534,0.52966084,0.571495944,0.341527098,1,120
0,1,1,1,0.0,0.0,5,94,0.361630534,0.52966084,0.571495944,0.341527098,1,121
1,0,0,999,0.0,0.0,5,94,0.380887402,0.506244982,0.558918596,0.347098784,1,122
1,0,0,0,0.0,0.0,5,94,0.380887402,0.506244982,0.558918596,0.347098784,1,123
0,1,1,999,0.0,0.0,5,94,0.386138157,0.495025517,0.581355018,0.344178799,1,124
1,0,1,0,0.0,0.0,5,94,0.386138157,0.495025517,0.581355018,0.344178799,1,125
1,0,1,999,0.0,0.0,5,94,0.408823718,0.462785975,0.565900205,0.344964338,1,126
1,0,0,1,0.0,0.0,5,94,0.408823718,0.462785975,0.565900205,0.344964338,1,127
1,0,1,999,0.0,0.0,5,94,0.35373825,0.499650398,0.624087872,0.345949817,1,128
0,1,1,0,1.0,5.0,5,94,0.35373825,0.499650398,0.624087872,0.345949817,1,129
1,0,0,999,0.0,0.0,5,94,0.303855241,0.468261564,0.603225187,0.29395602,1,130
0,1,0,0,0.0,0.0,5,94,0.303855241,0.468261564,0.603225187,0.29395602,1,131
1,0,0,999,0.0,0.0,1,94,0.315434956,0.423555865,0.609057493,0.297084672,1,132
0,1,1,0,1.0,1.0,1,94,0.315434956,0.423555865,0.609057493,0.297084672,1,133
1,0,0,999,0.0,0.0,1,94,0.327547201,0.414341535,0.602642554,0.318136501,1,134
1,0,1,0,0.0,0.0,1,94,0.327547201,0.414341535,0.602642554,0.318136501,1,135
0,1,0,999,0.0,0.0,5,94,0.326586301,0.43217074,0.612807539,0.363038704,1,136
0,1,0,0,1.0,5.0,5,94,0.326586301,0.43217074,0.612807539,0.363038704,1,137
0,1,1,999,0.0,0.0,1,94,0.314256734,0.395619565,0.610850938,0.36095261,1,138
1,0,0,1,1.0,1.0,1,94,0.314256734,0.395619565,0.610850938,0.36095261,1,139
1,0,1,999,0.0,0.0,5,94,0.328106076,0.44274216,0.657024113,0.36188667,1,140
1,0,1,1,1.0,5.0,5,94,0.328106076,0.44274216,0.657024113,0.36188667,1,141
1,0,1,999,0.0,0.0,5,94,0.315528728,0.394431022,0.620975138,0.368095171,1,142
1,0,0,0,1.0,5.0,5,94,0.315528728,0.394431022,0.620975138,0.368095171,1,143
0,1,1,999,0.0,0.0,1,94,0.334785596,0.403844611,0.605041936,0.302098848,1,144
1,0,0,1,0.0,0.0,1,94,0.334785596,0.403844611,0.605041936,0.302098848,1,145
0,1,1,999,0.0,0.0,5,94,0.346240095,0.403648605,0.612482075,0.345822197,1,146
0,1,1,1,1.0,5.0,5,94,0.346240095,0.403648605,0.612482075,0.345822197,1,147
1,0,1,999,0.0,0.0,1,94,0.341724067,0.399357549,0.606436845,0.357934442,1,148
1,0,0,1,1.0,1.0,1,94,0.341724067,0.399357549,0.606436845,0.357934442,1,149
0,1,0,999,0.0,0.0,1,94,0.307559253,0.411518338,0.604203379,0.387026323,1,150
1,0,1,0,1.0,1.0,1,94,0.307559253,0.411518338,0.604203379,0.387026323,1,151
1,0,1,999,0.0,0.0,5,94,0.295237826,0.387218244,0.563586065,0.380933432,1,152
1,0,0,1,0.0,0.0,5,94,0.295237826,0.387218244,0.563586065,0.380933432,1,153
1,0,0,999,0.0,0.0,1,94,0.27134891,0.359978008,0.565330393,0.395708263,1,154
0,1,1,0,0.0,0.0,1,94,0.27134891,0.359978008,0.565330393,0.395708263,1,155
1,0,1,999,0.0,0.0,5,94,0.359495538,0.389496359,0.601706858,0.379112797,1,156
0,1,1,1,0.0,0.0,5,94,0.359495538,0.389496359,0.601706858,0.379112797,1,157
0,1,1,999,0.0,0.0,1,94,0.342659196,0.425875305,0.620334508,0.384596094,1,158
0,1,0,0,1.0,1.0,1,94,0.342659196,0.425875305,0.620334508,0.384596094,1,159
1,0,0,999,0.0,0.0,5,94,0.357604321,0.409226128,0.606509531,0.422839692,1,160
0,1,1,0,1.0,5.0,5,94,0.357604321,0.409226128,0.606509531,0.422839692,1,161
0,1,1,999,0.0,0.0,5,94,0.358636657,0.397976828,0.614872172,0.416156426,1,162
0,1,1,1,0.0,0.0,5,94,0.358636657,0.397976828,0.614872172,0.416156426,1,163
1,0,1,999,0.0,0.0,5,94,0.358159408,0.419815904,0.630650565,0.494994581,1,164
0,1,1,1,0.0,0.0,5,94,0.358159408,0.419815904,0.630650565,0.494994581,1,165
0,1,1,999,0.0,0.0,5,94,0.388290446,0.399775684,0.67426221,0.49782863,1,166
0,1,0,1,1.0,5.0,5,94,0.388290446,0.399775684,0.67426221,0.49782863,1,167
1,0,1,999,0.0,0.0,5,94,0.430675992,0.43080683,0.62240967,0.493466585,1,168
0,1,1,0,1.0,5.0,5,94,0.430675992,0.43080683,0.62240967,0.493466585,1,169
1,0,1,999,0.0,0.0,5,94,0.436508298,0.42129546,0.589995877,0.492989335,1,170
1,0,0,0,0.0,0.0,5,94,0.436508298,0.42129546,0.589995877,0.492989335,1,171
1,0,1,999,0.0,0.0,1,94,0.436680641,0.412582896,0.540072719,0.512442551,1,172
0,1,1,1,0.0,0.0,1,94,0.436680641,0.412582896,0.540072719,0.512442551,1,173
0,1,0,999,0.0,0.0,1,94,0.448367339,0.42020215,0.543290084,0.528220945,1,174
0,1,1,0,1.0,1.0,1,94,0.448367339,0.42020215,0.543290084,0.528220945,1,175
0,1,1,999,0.0,0.0,1,94,0.460326747,0.425570571,0.548496484,0.506816991,1,176
1,0,1,1,0.0,0.0,1,94,0.460326747,0.425570571,0.548496484,0.506816991,1,177
1,0,1,999,0.0,0.0,1,94,0.449003914,0.377519212,0.554912706,0.551719194,1,178
1,0,0,0,0.0,0.0,1,94,0.449003914,0.377519212,0.554912706,0.551719194,1,179
0,1,1,999,0.0,0.0,1,94,0.473212132,0.396972428,0.508175436,0.519001142,1,180
1,0,0,0,0.0,0.0,1,94,0.473212132,0.396972428,0.508175436,0.519001142,1,181
1,0,1,999,0.0,0.0,1,94,0.462573159,0.378234496,0.502935061,0.493272483,1,182
0,1,1,1,1.0,1.0,1,94,0.462573159,0.378234496,0.502935061,0.493272483,1,183
1,0,1,999,0.0,0.0,5,94,0.434276184,0.355313813,0.488090509,0.485077644,1,184
1,0,1,0,1.0,5.0,5,94,0.434276184,0.355313813,0.488090509,0.485077644,1,185
1,0,0,999,0.0,0.0,1,94,0.440326875,0.366969839,0.517414695,0.486109981,1,186
1,0,1,0,0.0,0.0,1,94,0.440326875,0.366969839,0.517414695,0.486109981,1,187
0,1,0,999,0.0,0.0,1,94,0.43857464,0.330242195,0.524462907,0.448067743,1,188
1,0,0,0,1.0,1.0,1,94,0.43857464,0.330242195,0.524462907,0.448067743,1,189
1,0,1,999,0.0,0.0,1,94,0.421078845,0.333354045,0.495518657,0.441693914,1,190
1,0,0,1,1.0,1.0,1,94,0.421078845,0.333354045,0.495518657,0.441693914,1,191
0,1,1,999,0.0,0.0,5,94,0.378503063,0.323635136,0.493915921,0.438391074,1,192
1,0,1,0,0.0,0.0,5,94,0.378503063,0.323635136,0.493915921,0.438391074,1,193
0,1,1,999,0.0,0.0,5,94,0.372972676,0.296394901,0.495635561,0.432183915,1,194
0,1,1,1,0.0,0.0,5,94,0.372972676,0.296394901,0.495635561,0.432183915,1,195
1,0,0,999,0.0,0.0,5,94,0.350051993,0.252266278,0.496077599,0.449126747,1,196
0,1,1,0,0.0,0.0,5,94,0.350051993,0.252266278,0.496077599,0.449126747,1,197
0,1,1,999,0.0,0.0,5,94,0.374448857,0.251575851,0.527019825,0.438169965,1,198
1,0,0,1,0.0,0.0,5,94,0.374448857,0.251575851,0.527019825,0.438169965,1,199
0,1,1,999,0.0,0.0,5,94,0.369139842,0.284367149,0.517300917,0.416275362,1,200
1,0,1,0,0.0,0.0,5,94,0.369139842,0.284367149,0.517300917,0.416275362,1,201
0,1,1,999,0.0,0.0,5,94,0.330972509,0.287307765,0.512320562,0.427243367,1,202
